xcood,ycood,zcood,scalar
21.953691,22.343958,56.701355,1364.422589
41.991302,55.397159,36.642922,1371.348638
27.075536,18.769959,42.424562,1110.913191
38.132478,14.619444,43.334212,1125.845531
45.556210,17.578871,21.879912,1610.113098
18.808110,43.356745,35.649390,1696.747452
33.071622,50.232494,17.007418,1972.913319
41.478054,57.594477,24.070021,1254.064716
49.777583,24.697251,53.340925,1546.876985
56.139384,29.780690,20.275022,1736.840285
49.871734,20.199145,33.913014,1789.849819
8.832425,37.014110,27.689953,1006.481533
32.144426,50.574120,37.835391,1646.684469
49.183777,33.657645,31.772021,1689.289938
27.440686,12.297338,12.147909,1548.130722
2.978453,31.869030,5.169100,1309.058345
25.345962,46.356573,59.719953,1809.045019
40.208895,53.258678,16.703048,1968.586316
13.568806,15.330154,3.182695,1561.873301
28.730714,53.664882,35.195322,1765.208129
60.664598,43.643671,5.518398,1357.639451
31.528840,7.792320,34.233133,1176.050191
13.582366,58.830715,32.604042,1749.271120
35.949426,21.754644,65.580842,1928.539663
55.552693,20.507039,7.678394,1427.353308
53.751461,55.403561,13.698275,1583.652307
31.649069,78.759865,19.341042,1268.233510
33.465503,32.068539,68.965828,1814.330376
12.244346,68.497593,2.877770,1425.052777
20.029381,55.402350,0.784774,1313.008007
41.534536,74.328019,16.439666,1265.835755
48.712903,52.281585,20.496231,1848.304262
10.530924,11.647087,5.284732,1336.195928
19.751615,77.007712,15.983339,1427.832324
28.657340,53.442085,11.933593,1362.189062
61.275574,42.579926,5.832555,1579.762747
13.033757,71.068299,3.668460,1972.486712
24.138268,51.173119,7.027038,1011.063786
20.970194,5.625400,9.555648,1590.564915
6.745698,30.411221,11.419514,1113.178917
3.021474,28.887229,8.156710,1382.311689
23.494874,54.764025,42.339654,1435.318442
26.435331,55.973713,29.672312,1037.493326
11.346661,40.758220,23.313795,1601.489934
12.023373,20.655075,29.031549,1384.313762
36.355513,6.911753,37.433353,1028.063146
12.516128,17.600101,39.838263,1108.050448
49.779685,57.018831,33.079246,1433.341678
21.951903,55.399666,7.758447,1092.137969
53.732284,17.372937,33.013044,1990.325065
47.638625,13.144139,37.944450,1387.916672
10.095172,59.783331,20.831733,1723.476474
45.420893,40.588979,48.224702,1241.004617
10.574285,33.904870,18.260246,1591.326194
3.476512,34.356014,15.983951,1658.841482
46.394182,22.322118,23.347437,1913.704856
25.679815,78.912691,2.768554,1362.823469
4.371756,50.495683,5.967680,1329.723425
58.619702,51.736507,4.568429,1036.521275
19.610415,12.003602,37.854617,1924.295331
23.582899,71.203352,27.952221,1315.636403
43.864220,50.689845,33.223310,1044.853330
14.516556,69.819799,14.971239,1547.631267
29.227574,14.286966,14.381912,1792.713493
43.319471,60.732112,42.610237,1627.019111
20.003255,42.783830,59.869425,1527.551904
36.951630,13.948735,52.152532,1930.215220
32.822296,58.389403,19.343180,1355.378961
41.186425,66.894406,34.505523,1315.559795
4.639734,26.713937,20.250448,1832.015568
15.431651,45.239664,35.199146,1234.686407
12.234260,33.012857,29.002316,1797.280966
9.339426,20.039513,25.675019,1527.901718
4.739057,36.086007,26.147907,1973.771405
25.982764,14.197968,37.998914,1782.344457
22.502638,59.653768,7.651745,1174.153326
47.424524,66.992230,30.467235,1236.315434
9.480942,35.056196,38.944250,1656.690780
12.401517,59.939389,5.169467,1450.211763
43.672345,12.525872,12.458801,1175.792394
34.827009,12.963036,8.621633,1872.246829
53.528662,34.768329,21.966638,1794.779408
46.268147,20.807105,14.250968,1727.097105
51.641663,25.608836,33.507361,1301.552405
25.095593,37.272471,57.727565,1645.171248
15.538081,19.285976,7.196973,1574.304475
38.716263,52.982888,39.784977,1538.958912
14.488700,38.945235,23.703549,1660.547738
4.936366,23.340202,10.278338,1704.301590
29.860345,55.141762,14.140635,1635.102226
40.685754,38.132873,58.173810,1639.466170
53.285760,37.294918,41.503004,1399.426658
31.030032,50.149048,23.052692,1215.382002
39.356831,18.825925,38.723561,1251.193398
18.850415,71.288393,17.376318,1057.236680
24.254027,6.924197,24.681900,1321.941530
17.727852,47.725395,30.251961,1753.703191
48.795246,31.871266,40.554599,1905.426437
18.768535,49.074680,11.620807,1706.064869
57.687441,37.657628,2.432188,1798.255337
35.711066,60.282396,10.430433,1696.911264
53.012261,52.819286,28.245625,1029.348156
31.247700,51.647858,35.319653,1932.799791
12.852420,61.908000,27.123869,1527.597798
49.655839,28.518684,42.307662,1114.011063
22.514394,13.038680,25.414412,1568.157602
37.708467,7.897269,12.016800,1486.438844
39.465213,59.282449,48.418375,1116.444706
37.763859,26.036916,53.726061,1152.978470
34.291334,50.479561,48.094477,1284.843627
18.238715,39.767136,34.001771,1261.017223
30.926396,61.258759,43.524738,1999.279471
18.730166,39.806885,61.833147,1745.757892
14.385491,57.953710,30.994922,1605.588816
23.962684,72.986312,32.328058,1898.937591
26.817560,61.635019,42.992090,1868.126649
35.588437,15.782008,56.724741,1544.372123
21.901503,39.923264,65.074901,1558.744268
34.928105,12.660653,28.880643,1040.746291
35.749450,18.394521,39.937345,1925.223789
20.038181,20.449405,50.419587,1642.590943
15.138700,48.888866,45.672573,1970.702425
26.734630,50.642134,18.471129,1788.958710
36.844178,8.389935,33.316246,1765.684404
42.819887,22.395929,54.004905,1142.597791
12.747957,47.960477,12.426758,1206.283200
57.403611,36.816318,6.580027,1899.701294
27.848255,3.899479,23.242159,1798.960093
14.209307,19.999065,30.352531,1742.746767
17.639836,72.727757,11.670832,1158.596613
50.702892,22.378631,28.778510,1760.101861
51.550317,47.007844,21.592737,1749.542631
42.513603,36.587494,47.337144,1312.590127
27.142110,44.716099,59.461666,1783.817856
23.797130,15.521714,24.706116,1443.639771
23.718489,10.578437,24.169441,1034.509782
25.563017,65.005205,37.131691,1929.346871
38.153268,12.992153,9.317089,1223.973419
32.105238,11.737109,44.943055,1566.422158
26.178871,44.389112,42.418268,1770.111745
30.245299,71.583163,36.334813,1219.145083
7.904334,16.062398,4.971722,1136.520259
39.277657,54.966942,36.513817,1055.701437
43.856050,48.929564,10.220293,1907.995771
41.760609,45.413089,58.651900,1456.564330
47.002768,65.451260,28.337633,1468.651345
46.167448,46.152061,38.441643,1955.653097
45.823116,20.833148,31.142341,1925.332965
27.527160,76.151991,22.060550,1037.514669
57.383022,20.022287,23.513217,1877.368272
28.387394,50.396165,18.265574,1287.866174
8.318020,19.754716,0.325869,1877.237250
57.201715,37.624599,26.292318,1858.342725
19.874916,31.048892,47.131816,1421.264088
16.374735,10.002298,18.927836,1091.320890
58.633834,48.116755,12.216896,1752.160821
52.774701,45.910796,4.713049,1718.609362
10.279460,49.668233,9.627873,1314.812647
45.995354,68.880678,19.634427,1181.678691
58.321881,39.618433,18.129552,1268.894452
49.573320,18.571250,10.153122,1359.905867
21.615233,76.760438,18.070205,1915.360094
18.787506,41.102323,50.136095,1709.768415
41.067943,15.589771,32.850692,1384.185932
13.434605,33.058760,41.965346,1782.558221
22.686493,9.522364,34.789481,1721.295653
23.028920,75.648231,12.469140,1279.989726
54.259020,54.020177,1.372506,1922.375173
14.945894,44.598544,42.065072,1152.374819
3.692619,26.013993,19.115178,1536.708540
16.224623,27.166533,37.349538,1798.816679
49.702128,66.086471,12.031523,1583.134449
32.493346,61.110150,18.858871,1053.948269
52.708001,28.406241,0.736234,1735.315296
43.495918,59.629602,37.011581,1313.414725
23.419271,9.951212,11.076710,1665.632569
24.714898,60.064887,6.373481,1527.104339
29.378539,25.292447,59.765783,1244.678969
14.168858,38.954186,16.699496,1406.821434
42.646502,46.668108,55.608214,1967.032299
56.194976,52.123195,25.820135,1554.521631
48.855300,36.710452,37.552685,1617.738451
32.778331,54.217401,48.464146,1924.336420
38.321464,75.205038,17.548636,1529.851622
41.446326,13.705743,8.410214,1470.897645
21.021459,9.572689,33.106040,1504.005095
29.387409,57.915477,35.276527,1242.199673
23.428698,4.498530,9.621781,1611.056585
46.716275,17.447347,21.029420,1513.216678
31.488048,9.115394,3.561282,1588.917186
16.961787,50.314126,29.019386,1221.400509
16.826197,18.568849,52.208324,1173.429092
45.575345,49.263874,26.602497,1711.677230
39.645558,75.315923,11.010659,1871.001689
19.391275,23.118806,56.788274,1210.395954
22.666398,4.366280,17.624261,1882.703683
59.184513,51.217804,3.212280,1376.505716
42.080219,15.649830,18.809724,1896.434025
51.234348,22.844494,41.632935,1853.761442
13.614808,50.337644,3.848755,1791.949716
7.500388,23.139256,6.064186,1739.984872
47.001487,60.280154,32.886652,1722.003167
50.280916,67.418167,23.979356,1192.948819
47.959263,17.215919,36.108791,1155.004401
46.058705,58.936181,41.398482,1148.331639
27.597762,21.363496,63.498024,1057.945465
17.536609,59.907257,41.211264,1709.979874
51.188426,45.703345,11.319222,1927.219256
48.689756,32.328987,38.716402,1530.932633
8.965301,29.302100,45.483162,1132.081177
47.355985,45.215200,23.571853,1704.135519
28.772850,76.502670,11.675953,1131.668634
47.055872,68.957157,29.389213,1095.651833
38.127014,20.948564,46.256647,1252.773474
49.341075,65.219115,17.865732,1895.897485
13.067839,45.456804,5.308778,1252.305706
31.253320,41.908445,61.017373,1125.439617
28.865135,6.418383,3.641143,1798.886850
57.173463,43.286441,3.567767,1053.414532
38.958927,59.807127,16.467530,1181.733838
35.235138,53.392571,30.890512,1889.066484
17.577067,40.975745,29.320684,1846.159456
21.188323,52.708367,0.141043,1131.170919
11.070665,10.594620,4.881245,1489.369965
42.846321,40.598964,50.448419,1201.538221
24.901263,10.743676,47.718689,1847.792276
13.818291,45.674533,34.933031,1786.595607
39.307196,58.233502,5.487222,1709.920907
16.062323,34.445769,55.172395,1361.377054
45.651632,16.281504,37.593105,1273.188150
28.276025,49.618923,16.932420,1841.660591
41.550232,43.249980,35.335038,1985.866394
12.389215,28.396475,52.155399,1855.191740
27.427381,54.984616,22.103419,1863.044596
35.406519,25.151115,67.301344,1993.589609
44.865946,65.334679,35.695259,1801.241775
38.670269,20.465063,62.563801,1913.712943
31.288497,37.778040,56.563249,1819.231741
53.221669,26.649197,45.390214,1554.955422
48.560086,63.404908,23.275988,1082.685195
6.605446,26.337608,21.122378,1953.651084
42.096033,4.354876,12.339589,1305.103050
19.979523,44.768263,26.684532,1994.854385
19.819706,68.386525,25.522388,1748.460637
9.923485,36.282333,1.636994,1909.999734
26.346562,75.869011,18.089211,1969.579212
56.274256,36.305188,12.154883,1334.163893
11.454953,65.750175,18.484011,1562.854205
19.113419,55.759687,41.033543,1113.958852
21.617391,52.225408,31.481226,1880.067088
38.500284,40.941559,55.118320,1737.664597
58.169246,52.651874,2.261997,1183.003912
55.356921,25.476027,39.989531,1087.788295
37.732008,12.599002,33.174588,1513.792531
47.930133,13.583957,28.344257,1275.115195
52.341176,41.114969,29.214230,1631.064538
18.789966,11.315543,4.892791,1167.940987
30.990000,15.635047,35.162909,1232.400072
47.285829,58.811695,38.830178,1378.429769
13.282006,33.808161,54.096546,1902.651476
20.224443,76.205567,0.813501,1776.904397
20.229961,76.354035,19.073289,1765.232762
55.233712,38.187502,21.605704,1825.073946
23.622850,49.024008,17.207721,1014.847924
23.903602,6.898824,7.089404,1975.751132
21.482358,49.735554,51.289900,1551.499238
25.260078,20.989547,58.963974,1867.121671
51.691280,41.649675,12.289147,1680.431270
22.392093,78.346536,10.841722,1333.961160
25.464053,52.216331,50.785697,1896.883319
28.896282,55.520048,18.621614,1191.324475
49.284821,9.446740,23.077466,1591.737812
20.059635,20.420719,35.846528,1395.693687
46.419689,52.814382,36.244188,1345.627427
16.007029,46.271511,25.319905,1478.851817
12.772225,44.743618,23.829330,1962.795325
50.539575,23.983534,11.105921,1814.713859
19.512295,34.049511,65.151498,1035.338175
11.388035,35.475657,19.747662,1979.473007
8.272105,28.005342,41.442080,1631.486934
55.993143,45.470003,23.482928,1153.221474
15.985336,17.670920,3.404658,1654.887171
38.304623,57.529291,9.208436,1217.487284
49.448423,63.346519,9.751365,1425.018636
52.579373,21.087633,10.728813,1274.818354
29.197064,5.024621,18.707922,1502.799667
7.856301,17.920822,25.273927,1746.765920
38.033894,78.250655,2.719116,1129.372319
50.481286,38.276603,40.037617,1780.948378
36.556273,79.098164,1.766960,1834.665526
38.142477,62.980392,42.962750,1856.620847
49.573582,35.138214,31.348414,1771.413072
13.307266,26.157005,29.293919,1075.210854
24.021273,31.845974,61.191685,1391.637650
29.279260,53.367322,24.751155,1447.563006
7.628944,19.141781,9.716024,1719.262456
16.503359,31.305554,35.997601,1451.366076
33.886130,39.626826,54.367484,1132.018333
39.223706,47.474682,48.930806,1237.397486
24.499069,55.095278,16.514981,1938.653240
43.831555,54.570584,3.027185,1805.047043
8.664829,32.416594,1.009846,1523.072956
47.569495,67.278058,17.383392,1919.065548
45.732832,53.995179,1.436617,1233.983220
28.127183,48.586127,35.070702,1143.728708
43.723736,6.968014,0.896860,1621.731538
49.175201,23.040131,9.841556,1960.965044
34.187483,25.362373,64.045505,1728.440430
48.049109,66.971807,28.364090,1800.959513
7.400100,53.521417,16.435344,1031.388615
50.850502,40.714449,16.703113,1733.716624
52.216763,16.292079,0.568332,1403.101764
37.190932,34.147574,68.498003,1740.549315
44.373113,47.048583,50.788063,1797.761535
25.075632,65.269081,44.816097,1402.558413
17.964768,42.238642,19.140407,1591.860013
8.481443,33.510828,20.163987,1385.223662
39.157237,38.443727,62.154457,1788.422307
48.656777,58.746328,35.025264,1289.712496
25.011122,20.157441,51.376767,1675.077940
47.548790,35.783321,51.237301,1176.256206
8.695412,47.430156,19.506995,1012.572690
6.851464,57.155718,9.614693,1869.586112
48.968830,40.203186,45.792497,1532.736019
49.201222,24.286353,38.321926,1576.748001
10.557404,48.683096,29.830707,1208.300822
57.222970,49.467657,19.847659,1712.799973
14.554698,11.981720,23.001919,1597.813750
37.235697,38.466311,67.996154,1279.446421
15.840059,69.788988,13.368862,1070.784390
7.305482,38.088829,5.872511,1874.034062
58.660956,43.839212,0.456835,1866.123754
43.855167,33.371992,48.757230,1531.020133
8.828404,40.499072,34.157032,1769.982772
16.229297,22.718707,20.654265,1381.689005
40.710743,43.152390,44.510954,1145.926027
26.458613,50.946824,27.158784,1131.272273
51.342490,57.131368,13.886839,1261.712623
57.950993,20.600284,12.111790,1046.072036
40.818036,52.134148,50.730417,1855.842381
46.303486,72.688031,8.750745,1949.379051
24.232397,4.503959,12.130660,1942.733982
53.197967,50.997672,22.289794,1170.074798
26.909083,59.377592,49.183576,1432.085390
47.393082,52.747773,16.033090,1268.614505
45.051281,12.924005,9.740742,1982.213736
33.767073,73.103881,36.113756,1662.370808
37.240684,48.842067,44.916045,1841.959710
17.980828,54.002118,2.427739,1250.679879
6.073723,55.525054,11.138460,1392.088913
34.843643,37.044696,56.726580,1886.592232
22.951803,78.608537,10.041237,1548.080083
57.581822,32.555873,8.178154,1207.922933
12.738913,11.857679,24.470924,1591.364063
35.648918,56.071812,4.103635,1728.559435
50.191016,24.222683,45.529335,1622.952615
23.269369,77.983205,14.315392,1800.232218
37.496467,51.296766,44.749792,1559.590210
31.107638,55.045359,53.130111,1904.480996
56.478114,33.764280,25.845159,1285.706087
12.369781,26.097461,23.893824,1172.724257
51.984742,30.307940,29.792494,1173.097480
44.290179,48.073196,14.203359,1709.114099
45.331800,48.412316,34.948217,1963.149560
8.601064,41.953849,33.985019,1091.878570
43.796043,54.105545,35.046818,1648.330052
10.118123,18.047328,24.942286,1336.285753
57.797399,30.151997,33.691324,1157.807063
41.936662,14.891646,36.651512,1307.690033
30.606655,39.055319,61.449996,1485.391711
16.323229,45.630346,39.373942,1078.442528
12.560380,47.768251,7.830974,1078.740818
18.912948,53.706888,38.033108,1618.305316
14.193275,40.458369,28.747512,1401.639626
28.286795,40.880659,51.209190,1847.811120
4.939959,47.629499,14.301104,1148.968975
45.172050,23.713788,59.458211,1265.267477
34.581981,75.004863,22.627276,1463.816902
13.138906,18.954443,33.268666,1235.782296
35.018219,48.631295,50.839149,1909.271258
6.378065,33.069159,3.532357,1468.431221
54.980654,17.327614,25.520340,1587.213146
3.392728,44.832400,10.739693,1000.524876
47.036617,22.077617,43.980681,1053.593009
29.741350,55.901829,15.969155,1030.773431
29.092649,66.915155,39.765413,1263.453431
15.875251,55.223578,40.804837,1101.651368
13.211822,22.157203,21.103533,1769.468260
18.928621,48.641377,25.439483,1311.641132
42.050188,53.118676,34.873850,1574.814659
49.065332,14.491020,35.265291,1764.971613
44.858936,42.283533,59.633502,1112.845763
46.080154,41.212918,30.050616,1060.617480
55.720936,29.670263,4.377088,1149.111304
27.470336,5.072766,24.757727,1268.673296
18.932416,27.166230,62.854502,1822.508865
39.472738,44.342801,60.405623,1264.540260
35.876396,59.277219,12.225060,1509.501076
59.163582,45.078862,3.760655,1044.794086
11.840174,36.232991,13.753174,1048.992036
57.417161,39.022492,9.432982,1834.345119
55.681890,17.918367,21.584447,1077.473214
36.846958,59.168865,9.118200,1944.372592
37.427372,58.554829,8.232970,1521.321641
13.764678,22.552055,20.215099,1392.806239
6.871183,39.665893,12.080277,1503.494857
25.313094,77.528905,5.949099,1724.021432
49.510278,47.683928,32.374577,1766.432783
47.973131,62.663506,25.927548,1862.834583
29.987373,39.052108,68.696271,1977.567952
35.174914,60.828349,18.219469,1693.501375
18.655836,58.127744,41.760029,1898.313431
46.060276,37.636649,62.354371,1150.232552
41.079618,7.193083,27.742072,1137.964175
15.137074,41.677447,25.760588,1896.381696
